GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0015291	F	secondary active transmembrane transporter activity	5	317	345	37767	0.17	1	// A0A0D3D1H1 // A0A0D3B9Z5 // A0A0D3EIG9 // A0A0D3D1V7 // A0A0D3D1T9 
GO:0016462	F	pyrophosphatase activity	6	317	832	37767	0.7	1	// A0A0D3D1H2 // A0A0D3EIC9 // A0A0D3B9Z7 // A0A0D3EIC4 // A0A0D3B9S8 // A0A0D3D208 
GO:0030528	F	transcription regulator activity	16	317	2417	37767	0.87	1	// A0A0D3D1G9 // A0A0D3B9N7 // A0A0D3B9Q1 // A0A0D3D1C0 // A0A0D3EIG8 // A0A0D3D1H8 // A0A0D3EIG5 // A0A0D3D1Q3 // A0A0D3D1G4 // A0A0D3B9V3 // A0A0D3D1E5 // A0A0D3EIC6 // A0A0D3D1X5 // A0A0D3EIB7 // A0A0D3B9J7 // A0A0D3D143 
GO:0017111	F	nucleoside-triphosphatase activity	5	317	792	37767	0.8	1	// A0A0D3D1H2 // A0A0D3B9Z7 // A0A0D3EIC9 // A0A0D3EIC4 // A0A0D3B9S8 
GO:0003700	F	transcription factor activity	14	317	2173	37767	0.88	1	// A0A0D3D1G9 // A0A0D3B9N7 // A0A0D3B9Q1 // A0A0D3D1C0 // A0A0D3EIG8 // A0A0D3D1H8 // A0A0D3EIG5 // A0A0D3D1G4 // A0A0D3B9V3 // A0A0D3D1E5 // A0A0D3EIC6 // A0A0D3D1X5 // A0A0D3EIB7 // A0A0D3D143 
GO:0016021	C	integral to membrane	87	317	395	37767	8.2e-91	1.6e-88	// A0A0D3BA47 // A0A0D3EIB4 // A0A0D3D1V7 // A0A0D3B9W2 // A0A0D3D1Y2 // A0A0D3D1Y0 // A0A0D3BA39 // A0A0D3B9X8 // A0A0D3B9X4 // A0A0D3B9X1 // A0A0D3EIA6 // A0A0D3B9T9 // A0A0D3D1W1 // A0A0D3EI97 // A0A0D3D1W2 // A0A0D3D1W5 // A0A0D3D1W7 // A0A0D3EII1 // A0A0D3D1F5 // A0A0D3BA64 // A0A0D3B9Y9 // A0A0D3BA68 // A0A0D3D182 // A0A0D3D1T9 // A0A0D3D189 // A0A0D3EIH0 // A0A0D3D1G1 // A0A0D3D1G0 // A0A0D3D1Q6 // A0A0D3B9Z5 // A0A0D3EIG9 // A0A0D3EIG2 // A0A0D3EIG3 // A0A0D3B9R8 // A0A0D3D1L5 // A0A0D3D1L6 // A0A0D3D1U0 // A0A0D3B9R2 // A0A0D3B9R7 // A0A0D3D1D8 // A0A0D3D1D3 // A0A0D3EIF8 // A0A0D3EIF5 // A0A0D3D1M1 // A0A0D3B9S8 // A0A0D3B9S6 // A0A0D3B9S5 // A0A0D3B9S1 // A0A0D3D1E6 // A0A0D3B9K6 // A0A0D3D202 // A0A0D3B9K5 // A0A0D3B9K1 // A0A0D3D163 // A0A0D3D161 // A0A0D3D164 // A0A0D3D205 // A0A0D3EIE7 // A0A0D3B9Y1 // A0A0D3D208 // A0A0D3D1B3 // A0A0D3B9T0 // A0A0D3D174 // A0A0D3D176 // A0A0D3EID7 // A0A0D3EID6 // A0A0D3D1K7 // A0A0D3EIE5 // A0A0D3D1C6 // A0A0D3D1C3 // A0A0D3BA22 // A0A0D3D148 // A0A0D3BA15 // A0A0D3D142 // A0A0D3D1H1 // A0A0D3D155 // A0A0D3D1H9 // A0A0D3EIC1 // A0A0D3D153 // A0A0D3D152 // A0A0D3D1X2 // A0A0D3D150 // A0A0D3D157 // A0A0D3D156 // A0A0D3D1X6 // A0A0D3BA27 // A0A0D3D159 
GO:0031224	C	intrinsic to membrane	88	317	806	37767	4.3e-68	4.2e-66	// A0A0D3BA47 // A0A0D3EIB4 // A0A0D3D1V7 // A0A0D3B9W2 // A0A0D3D1Y2 // A0A0D3D1Y0 // A0A0D3BA39 // A0A0D3B9X8 // A0A0D3B9X4 // A0A0D3B9X1 // A0A0D3EIA6 // A0A0D3B9T9 // A0A0D3D1W1 // A0A0D3EI97 // A0A0D3D1W2 // A0A0D3D1W5 // A0A0D3D1W7 // A0A0D3EII1 // A0A0D3D1F5 // A0A0D3BA64 // A0A0D3B9Y9 // A0A0D3B9Y4 // A0A0D3BA68 // A0A0D3D182 // A0A0D3D1T9 // A0A0D3D189 // A0A0D3EIH0 // A0A0D3D1G1 // A0A0D3D1G0 // A0A0D3D1Q6 // A0A0D3B9Z5 // A0A0D3EIG9 // A0A0D3EIG2 // A0A0D3EIG3 // A0A0D3B9R8 // A0A0D3D1L5 // A0A0D3D1L6 // A0A0D3D1U0 // A0A0D3B9R2 // A0A0D3B9R7 // A0A0D3D1D8 // A0A0D3D1D3 // A0A0D3EIF8 // A0A0D3EIF5 // A0A0D3D1M1 // A0A0D3B9S8 // A0A0D3B9S6 // A0A0D3B9S5 // A0A0D3B9S1 // A0A0D3D1E6 // A0A0D3B9K6 // A0A0D3D202 // A0A0D3B9K5 // A0A0D3B9K1 // A0A0D3D163 // A0A0D3D208 // A0A0D3D164 // A0A0D3D205 // A0A0D3EIE7 // A0A0D3B9Y1 // A0A0D3D161 // A0A0D3D1B3 // A0A0D3B9T0 // A0A0D3D174 // A0A0D3D176 // A0A0D3EID7 // A0A0D3EID6 // A0A0D3D1K7 // A0A0D3EIE5 // A0A0D3D1C6 // A0A0D3D1C3 // A0A0D3BA22 // A0A0D3D148 // A0A0D3BA15 // A0A0D3D142 // A0A0D3D1H1 // A0A0D3D155 // A0A0D3D1H9 // A0A0D3EIC1 // A0A0D3D153 // A0A0D3D152 // A0A0D3D1X2 // A0A0D3D150 // A0A0D3D157 // A0A0D3D156 // A0A0D3D1X6 // A0A0D3BA27 // A0A0D3D159 
GO:0044425	C	membrane part	94	317	1360	37767	1.9e-56	1.2e-54	// A0A0D3BA40 // A0A0D3BA47 // A0A0D3BA44 // A0A0D3EIB4 // A0A0D3D1V7 // A0A0D3B9W2 // A0A0D3D1Y2 // A0A0D3D1Y0 // A0A0D3BA39 // A0A0D3B9X8 // A0A0D3B9X4 // A0A0D3B9X1 // A0A0D3EIA6 // A0A0D3B9T9 // A0A0D3D1W1 // A0A0D3EI97 // A0A0D3D1W2 // A0A0D3D1W5 // A0A0D3D1W7 // A0A0D3EII1 // A0A0D3D1F5 // A0A0D3BA64 // A0A0D3B9Y9 // A0A0D3B9Y4 // A0A0D3BA68 // A0A0D3D182 // A0A0D3D1T9 // A0A0D3D1T5 // A0A0D3EIH0 // A0A0D3D1G1 // A0A0D3D1G0 // A0A0D3D1Q6 // A0A0D3B9Z5 // A0A0D3EIG9 // A0A0D3EIG2 // A0A0D3EIG3 // A0A0D3B9R8 // A0A0D3D1L5 // A0A0D3D1L6 // A0A0D3D1U0 // A0A0D3B9R2 // A0A0D3B9R7 // A0A0D3D1D8 // A0A0D3D1D3 // A0A0D3EIF8 // A0A0D3EIF5 // A0A0D3D1M1 // A0A0D3B9S8 // A0A0D3B9S6 // A0A0D3B9S5 // A0A0D3B9S1 // A0A0D3D1E6 // A0A0D3B9K6 // A0A0D3D202 // A0A0D3B9K5 // A0A0D3B9K1 // A0A0D3D163 // A0A0D3D208 // A0A0D3D164 // A0A0D3D205 // A0A0D3EIE7 // A0A0D3B9Y1 // A0A0D3D161 // A0A0D3D1B3 // A0A0D3D1B1 // A0A0D3B9T0 // A0A0D3D174 // A0A0D3D176 // A0A0D3EID7 // A0A0D3EID6 // A0A0D3D1P0 // A0A0D3D1K7 // A0A0D3D189 // A0A0D3EIE5 // A0A0D3D1C6 // A0A0D3D1C3 // A0A0D3BA22 // A0A0D3D148 // A0A0D3BA15 // A0A0D3D147 // A0A0D3D142 // A0A0D3D1H1 // A0A0D3D1X6 // A0A0D3D1H9 // A0A0D3EIC1 // A0A0D3D153 // A0A0D3D152 // A0A0D3D1X2 // A0A0D3D150 // A0A0D3D157 // A0A0D3D156 // A0A0D3D155 // A0A0D3BA27 // A0A0D3D159 
GO:0016020	C	membrane	100	317	4068	37767	2.4e-23	1.2e-21	// A0A0D3BA40 // A0A0D3BA47 // A0A0D3BA44 // A0A0D3D1I9 // A0A0D3EIB4 // A0A0D3D1V7 // A0A0D3B9W2 // A0A0D3D1Y2 // A0A0D3D1Y0 // A0A0D3BA39 // A0A0D3B9X8 // A0A0D3B9X4 // A0A0D3B9X1 // A0A0D3EIA6 // A0A0D3B9T9 // A0A0D3D1W1 // A0A0D3EI97 // A0A0D3D1W2 // A0A0D3D1W5 // A0A0D3D1W7 // A0A0D3EII1 // A0A0D3D1F5 // A0A0D3BA64 // A0A0D3B9Y9 // A0A0D3B9Y4 // A0A0D3BA68 // A0A0D3D182 // A0A0D3D1T9 // A0A0D3D1T5 // A0A0D3EIH0 // A0A0D3D1G1 // A0A0D3D1G0 // A0A0D3D1H9 // A0A0D3B9Z5 // A0A0D3EIG9 // A0A0D3EIG2 // A0A0D3EIG3 // A0A0D3B9R8 // A0A0D3D1L5 // A0A0D3D1L6 // A0A0D3D1U0 // A0A0D3B9R2 // A0A0D3B9R7 // A0A0D3D1D8 // A0A0D3D1D3 // A0A0D3B9J6 // A0A0D3EIF8 // A0A0D3EIF5 // A0A0D3D1M1 // A0A0D3B9S8 // A0A0D3B9S6 // A0A0D3B9S5 // A0A0D3B9S1 // A0A0D3D1E6 // A0A0D3B9K6 // A0A0D3D202 // A0A0D3B9K5 // A0A0D3B9K1 // A0A0D3D163 // A0A0D3D208 // A0A0D3D164 // A0A0D3D205 // A0A0D3EIE7 // A0A0D3EIE9 // A0A0D3D161 // A0A0D3D1B3 // A0A0D3D1B1 // A0A0D3B9T0 // A0A0D3D174 // A0A0D3D1Z0 // A0A0D3D176 // A0A0D3EID7 // A0A0D3EID6 // A0A0D3EID2 // A0A0D3EID0 // A0A0D3D1P0 // A0A0D3D1K7 // A0A0D3D189 // A0A0D3EIE5 // A0A0D3D1C6 // A0A0D3D1C3 // A0A0D3BA22 // A0A0D3D148 // A0A0D3BA15 // A0A0D3D147 // A0A0D3D142 // A0A0D3D1H1 // A0A0D3D1X6 // A0A0D3D1Q6 // A0A0D3EIC1 // A0A0D3B9Y1 // A0A0D3D153 // A0A0D3D152 // A0A0D3D1X2 // A0A0D3D150 // A0A0D3D157 // A0A0D3D156 // A0A0D3D155 // A0A0D3BA27 // A0A0D3D159 
GO:0005623	C	cell	178	317	15217	37767	1e-08	4e-07	// A0A0D3BA40 // A0A0D3BA47 // A0A0D3BA44 // A0A0D3D161 // A0A0D3D1I9 // A0A0D3EIB3 // A0A0D3EIB4 // A0A0D3EIB7 // A0A0D3D1V2 // A0A0D3D1A5 // A0A0D3D1V6 // A0A0D3D1V7 // A0A0D3D1V4 // A0A0D3B9W2 // A0A0D3B9W7 // A0A0D3D1Y5 // A0A0D3BA34 // A0A0D3D1Y2 // A0A0D3D1Y0 // A0A0D3BA39 // A0A0D3D1M0 // A0A0D3B9X8 // A0A0D3BA59 // A0A0D3B9X4 // A0A0D3B9X1 // A0A0D3EIA6 // A0A0D3EIA7 // A0A0D3D1W1 // A0A0D3EI97 // A0A0D3D1W2 // A0A0D3D1W5 // A0A0D3D202 // A0A0D3D1W7 // A0A0D3B9P5 // A0A0D3EII1 // A0A0D3D1F5 // A0A0D3D138 // A0A0D3B9N2 // A0A0D3BA64 // A0A0D3B9Y9 // A0A0D3B9Y4 // A0A0D3BA68 // A0A0D3D1F7 // A0A0D3D182 // A0A0D3D184 // A0A0D3D1T9 // A0A0D3D186 // A0A0D3D1T5 // A0A0D3D1T0 // A0A0D3D1G9 // A0A0D3EIH0 // A0A0D3D1G1 // A0A0D3D1G0 // A0A0D3B9Z7 // A0A0D3D1H9 // A0A0D3B9Z5 // A0A0D3EIG8 // A0A0D3EIG9 // A0A0D3EIG2 // A0A0D3EIG3 // A0A0D3EIG1 // A0A0D3B9R8 // A0A0D3D1L5 // A0A0D3D1L6 // A0A0D3D1U0 // A0A0D3D1U7 // A0A0D3D1Z7 // A0A0D3B9R2 // A0A0D3B9R7 // A0A0D3D1D8 // A0A0D3D1D5 // A0A0D3D1D7 // A0A0D3D1D3 // A0A0D3D218 // A0A0D3B9J6 // A0A0D3B9J7 // A0A0D3B9J9 // A0A0D3B9L3 // A0A0D3EIF8 // A0A0D3B9L4 // A0A0D3EIF5 // A0A0D3D1M2 // A0A0D3D1M1 // A0A0D3B9L9 // A0A0D3D1R6 // A0A0D3D1R2 // A0A0D3B9S8 // A0A0D3B9S6 // A0A0D3B9S5 // A0A0D3B9S1 // A0A0D3D1E1 // A0A0D3D1E6 // A0A0D3D1E5 // A0A0D3D1E4 // A0A0D3B9K7 // A0A0D3B9K6 // A0A0D3B9K5 // A0A0D3D205 // A0A0D3EI94 // A0A0D3D163 // A0A0D3D208 // A0A0D3EI90 // A0A0D3EI91 // A0A0D3D164 // A0A0D3EIE1 // A0A0D3B9K1 // A0A0D3EIE6 // A0A0D3EIE7 // A0A0D3B9M9 // A0A0D3EIE9 // A0A0D3D1S5 // A0A0D3D1P8 // A0A0D3D1S3 // A0A0D3D1S2 // A0A0D3B9T8 // A0A0D3B9T9 // A0A0D3D1B3 // A0A0D3D1B1 // A0A0D3B9T3 // A0A0D3B9T0 // A0A0D3B9T6 // A0A0D3D1B9 // A0A0D3D1Z9 // A0A0D3D170 // A0A0D3BA02 // A0A0D3D174 // A0A0D3D1Z0 // A0A0D3D176 // A0A0D3EID7 // A0A0D3EID6 // A0A0D3EID5 // A0A0D3EID2 // A0A0D3EID1 // A0A0D3EID0 // A0A0D3D1P0 // A0A0D3D1K7 // A0A0D3D1K6 // A0A0D3B9N9 // A0A0D3D189 // A0A0D3EI72 // A0A0D3EIE5 // A0A0D3D1C6 // A0A0D3D1C0 // A0A0D3D1C3 // A0A0D3B9U0 // A0A0D3D1X2 // A0A0D3D148 // A0A0D3BA22 // A0A0D3D1J7 // A0A0D3BA15 // A0A0D3BA14 // A0A0D3D147 // A0A0D3D140 // A0A0D3D142 // A0A0D3BA12 // A0A0D3D1H1 // A0A0D3D1H2 // A0A0D3D1X6 // A0A0D3D1Q9 // A0A0D3D1H7 // A0A0D3D1H8 // A0A0D3D1Q6 // A0A0D3D1Q5 // A0A0D3D1Q3 // A0A0D3EIC1 // A0A0D3EI79 // A0A0D3EIC4 // A0A0D3B9Y1 // A0A0D3D153 // A0A0D3D152 // A0A0D3D151 // A0A0D3D150 // A0A0D3D157 // A0A0D3D156 // A0A0D3D155 // A0A0D3BA27 // A0A0D3D1X8 // A0A0D3D159 
GO:0044464	C	cell part	176	317	15217	37767	3.7e-08	1.2e-06	// A0A0D3BA40 // A0A0D3BA47 // A0A0D3BA44 // A0A0D3D161 // A0A0D3D1I9 // A0A0D3EIB3 // A0A0D3EIB4 // A0A0D3EIB7 // A0A0D3D1V2 // A0A0D3D1A5 // A0A0D3D1V6 // A0A0D3D1V7 // A0A0D3D1V4 // A0A0D3B9W2 // A0A0D3B9W7 // A0A0D3D1Y5 // A0A0D3BA34 // A0A0D3D1Y2 // A0A0D3D1Y0 // A0A0D3BA39 // A0A0D3D1M0 // A0A0D3B9X8 // A0A0D3BA59 // A0A0D3B9X4 // A0A0D3B9X1 // A0A0D3EIA6 // A0A0D3EIA7 // A0A0D3D1W1 // A0A0D3EI97 // A0A0D3D1W2 // A0A0D3D1W5 // A0A0D3D202 // A0A0D3D1W7 // A0A0D3B9P5 // A0A0D3D1F7 // A0A0D3D1F5 // A0A0D3D138 // A0A0D3BA64 // A0A0D3B9Y9 // A0A0D3B9Y4 // A0A0D3BA68 // A0A0D3EII1 // A0A0D3D182 // A0A0D3D184 // A0A0D3D1T9 // A0A0D3D1T5 // A0A0D3D1T0 // A0A0D3D1G9 // A0A0D3EIH0 // A0A0D3D1G1 // A0A0D3D1G0 // A0A0D3B9Z7 // A0A0D3D1H9 // A0A0D3B9Z5 // A0A0D3EIG8 // A0A0D3EIG9 // A0A0D3EIG2 // A0A0D3EIG3 // A0A0D3EIG1 // A0A0D3B9R8 // A0A0D3D1L5 // A0A0D3D1L6 // A0A0D3D1U0 // A0A0D3D1U7 // A0A0D3D1Z7 // A0A0D3B9R2 // A0A0D3B9R7 // A0A0D3D1D8 // A0A0D3D1D5 // A0A0D3D1D7 // A0A0D3D1D3 // A0A0D3D218 // A0A0D3B9J6 // A0A0D3B9J7 // A0A0D3B9J9 // A0A0D3B9L3 // A0A0D3EIF8 // A0A0D3B9L4 // A0A0D3EIF5 // A0A0D3D1M2 // A0A0D3D1M1 // A0A0D3B9L9 // A0A0D3D1R6 // A0A0D3D1R2 // A0A0D3B9S8 // A0A0D3B9S6 // A0A0D3B9S5 // A0A0D3B9S1 // A0A0D3D1E1 // A0A0D3D1E6 // A0A0D3D1E5 // A0A0D3D1E4 // A0A0D3B9K7 // A0A0D3B9K6 // A0A0D3B9K5 // A0A0D3D205 // A0A0D3EI94 // A0A0D3D163 // A0A0D3D208 // A0A0D3EI90 // A0A0D3EI91 // A0A0D3D164 // A0A0D3EIE1 // A0A0D3B9K1 // A0A0D3EIE6 // A0A0D3EIE7 // A0A0D3B9M9 // A0A0D3EIE9 // A0A0D3D1S5 // A0A0D3D1P8 // A0A0D3D1S3 // A0A0D3D1S2 // A0A0D3B9T8 // A0A0D3B9T9 // A0A0D3D1B3 // A0A0D3D1B1 // A0A0D3B9T3 // A0A0D3B9T0 // A0A0D3B9T6 // A0A0D3D1B9 // A0A0D3D1Z9 // A0A0D3D170 // A0A0D3BA02 // A0A0D3D174 // A0A0D3D1Z0 // A0A0D3D176 // A0A0D3EID7 // A0A0D3EID6 // A0A0D3EID5 // A0A0D3EID2 // A0A0D3B9N2 // A0A0D3EID0 // A0A0D3D1P0 // A0A0D3D1K7 // A0A0D3D1K6 // A0A0D3B9N9 // A0A0D3D189 // A0A0D3EI72 // A0A0D3EIE5 // A0A0D3D1C6 // A0A0D3D1C0 // A0A0D3D1C3 // A0A0D3B9U0 // A0A0D3D1X2 // A0A0D3D148 // A0A0D3BA22 // A0A0D3D1J7 // A0A0D3BA15 // A0A0D3BA14 // A0A0D3D147 // A0A0D3D140 // A0A0D3D142 // A0A0D3BA12 // A0A0D3D1H1 // A0A0D3D1H2 // A0A0D3D1X6 // A0A0D3D1Q9 // A0A0D3D1H7 // A0A0D3D1H8 // A0A0D3D1Q6 // A0A0D3D1Q5 // A0A0D3D1Q3 // A0A0D3EIC1 // A0A0D3EI79 // A0A0D3EIC4 // A0A0D3B9Y1 // A0A0D3D153 // A0A0D3D152 // A0A0D3D151 // A0A0D3D150 // A0A0D3D157 // A0A0D3D156 // A0A0D3D155 // A0A0D3BA27 // A0A0D3D1X8 // A0A0D3D159 
GO:0044451	C	nucleoplasm part	8	317	164	37767	0.0001	0.0029	// A0A0D3EID5 // A0A0D3B9P5 // A0A0D3D1Q5 // A0A0D3B9N9 // A0A0D3EI91 // A0A0D3EIB3 // A0A0D3EIB7 // A0A0D3D138 
GO:0005654	C	nucleoplasm	8	317	177	37767	0.00017	0.0041	// A0A0D3EID5 // A0A0D3B9P5 // A0A0D3D1Q5 // A0A0D3B9N9 // A0A0D3EI91 // A0A0D3EIB3 // A0A0D3EIB7 // A0A0D3D138 
GO:0005576	C	extracellular region	9	317	285	37767	0.00087	0.019	// A0A0D3B9L2 // A0A0D3D1K6 // A0A0D3D1B2 // A0A0D3EID2 // A0A0D3B9W4 // A0A0D3D1P0 // A0A0D3EID0 // A0A0D3EIA3 // A0A0D3B9J9 
GO:0005634	C	nucleus	35	317	2621	37767	0.0049	0.095	// A0A0D3EID5 // A0A0D3D1M2 // A0A0D3B9L9 // A0A0D3B9N9 // A0A0D3EIB3 // A0A0D3D1R2 // A0A0D3EIB7 // A0A0D3EI79 // A0A0D3D1V6 // A0A0D3D1V4 // A0A0D3D1G9 // A0A0D3D1C0 // A0A0D3D1E5 // A0A0D3D1E4 // A0A0D3EI72 // A0A0D3D174 // A0A0D3D140 // A0A0D3EI91 // A0A0D3BA12 // A0A0D3EIG8 // A0A0D3EIE6 // A0A0D3D1H8 // A0A0D3D1Q5 // A0A0D3D1Q3 // A0A0D3D1S2 // A0A0D3B9P5 // A0A0D3B9T3 // A0A0D3D1F7 // A0A0D3D1B9 // A0A0D3D151 // A0A0D3D218 // A0A0D3D1D5 // A0A0D3D1X8 // A0A0D3D184 // A0A0D3D138 
GO:0031974	C	membrane-enclosed lumen	11	317	546	37767	0.0075	0.1	// A0A0D3EID5 // A0A0D3B9P5 // A0A0D3EIE5 // A0A0D3D1B1 // A0A0D3B9N9 // A0A0D3D1Q5 // A0A0D3EIB3 // A0A0D3D138 // A0A0D3D1Y5 // A0A0D3EIB7 // A0A0D3EI91 
GO:0043233	C	organelle lumen	11	317	539	37767	0.0068	0.1	// A0A0D3EID5 // A0A0D3B9P5 // A0A0D3EIE5 // A0A0D3D1B1 // A0A0D3B9N9 // A0A0D3D1Q5 // A0A0D3EIB3 // A0A0D3D138 // A0A0D3D1Y5 // A0A0D3EIB7 // A0A0D3EI91 
GO:0044428	C	nuclear part	11	317	543	37767	0.0072	0.1	// A0A0D3EID5 // A0A0D3B9P5 // A0A0D3D1Q5 // A0A0D3B9N9 // A0A0D3D138 // A0A0D3EIB3 // A0A0D3EIB7 // A0A0D3D1B9 // A0A0D3EI72 // A0A0D3EI91 // A0A0D3BA12 
GO:0070013	C	intracellular organelle lumen	11	317	539	37767	0.0068	0.1	// A0A0D3EID5 // A0A0D3B9P5 // A0A0D3EIE5 // A0A0D3D1B1 // A0A0D3B9N9 // A0A0D3D1Q5 // A0A0D3EIB3 // A0A0D3D138 // A0A0D3D1Y5 // A0A0D3EIB7 // A0A0D3EI91 
GO:0032991	C	macromolecular complex	29	317	2180	37767	0.011	0.14	// A0A0D3B9L3 // A0A0D3BA40 // A0A0D3BA47 // A0A0D3BA44 // A0A0D3D1M2 // A0A0D3B9N9 // A0A0D3EIB3 // A0A0D3EIB7 // A0A0D3EI72 // A0A0D3B9S1 // A0A0D3BA14 // A0A0D3EI90 // A0A0D3EI91 // A0A0D3BA12 // A0A0D3D1Q9 // A0A0D3D1H7 // A0A0D3B9M9 // A0A0D3D1Q5 // A0A0D3D1Z7 // A0A0D3EIA7 // A0A0D3EIC4 // A0A0D3D1S2 // A0A0D3B9T8 // A0A0D3B9P5 // A0A0D3D1B1 // A0A0D3B9T3 // A0A0D3B9T6 // A0A0D3D1B9 // A0A0D3D170 
GO:0044459	C	plasma membrane part	6	317	222	37767	0.012	0.15	// A0A0D3BA47 // A0A0D3BA44 // A0A0D3D1P0 // A0A0D3D1T5 // A0A0D3D147 // A0A0D3B9S1 
GO:0031981	C	nuclear lumen	8	317	374	37767	0.015	0.17	// A0A0D3EID5 // A0A0D3B9P5 // A0A0D3D1Q5 // A0A0D3B9N9 // A0A0D3EI91 // A0A0D3EIB3 // A0A0D3EIB7 // A0A0D3D138 
GO:0005622	C	intracellular	98	317	9671	37767	0.02	0.21	// A0A0D3BA40 // A0A0D3EIB3 // A0A0D3EIB7 // A0A0D3D1V2 // A0A0D3D1A5 // A0A0D3D1V6 // A0A0D3D1V4 // A0A0D3B9W7 // A0A0D3D1Y5 // A0A0D3BA34 // A0A0D3D1M0 // A0A0D3BA59 // A0A0D3EIA6 // A0A0D3EIA7 // A0A0D3B9P5 // A0A0D3D1F7 // A0A0D3D1F5 // A0A0D3D138 // A0A0D3D184 // A0A0D3D1T0 // A0A0D3D1G9 // A0A0D3EIG9 // A0A0D3EIG8 // A0A0D3B9Z7 // A0A0D3EIG1 // A0A0D3D1U7 // A0A0D3D170 // A0A0D3D1D8 // A0A0D3D1D5 // A0A0D3D1D7 // A0A0D3D1D3 // A0A0D3D218 // A0A0D3B9J7 // A0A0D3B9L3 // A0A0D3B9L4 // A0A0D3D1M2 // A0A0D3D1M1 // A0A0D3B9L9 // A0A0D3D1R6 // A0A0D3D1R2 // A0A0D3B9S8 // A0A0D3B9S1 // A0A0D3D1E1 // A0A0D3D1E5 // A0A0D3D1E4 // A0A0D3B9K7 // A0A0D3EI94 // A0A0D3EI97 // A0A0D3EI90 // A0A0D3EI91 // A0A0D3D164 // A0A0D3EIE1 // A0A0D3EIE5 // A0A0D3EIE6 // A0A0D3B9M9 // A0A0D3EIE9 // A0A0D3D1S5 // A0A0D3D1P8 // A0A0D3D1S3 // A0A0D3D1S2 // A0A0D3B9T8 // A0A0D3D1B1 // A0A0D3B9T3 // A0A0D3B9T6 // A0A0D3D1B9 // A0A0D3D1Z9 // A0A0D3D1Z7 // A0A0D3BA02 // A0A0D3D174 // A0A0D3D1Z0 // A0A0D3EID7 // A0A0D3EID6 // A0A0D3EID5 // A0A0D3EID2 // A0A0D3B9N2 // A0A0D3D1P0 // A0A0D3D1K6 // A0A0D3B9N9 // A0A0D3EI79 // A0A0D3EI72 // A0A0D3D1C0 // A0A0D3B9U0 // A0A0D3D148 // A0A0D3D1J7 // A0A0D3BA14 // A0A0D3D140 // A0A0D3D142 // A0A0D3BA12 // A0A0D3D1H2 // A0A0D3D1Q9 // A0A0D3D1H7 // A0A0D3D1H8 // A0A0D3D1Q5 // A0A0D3D1Q3 // A0A0D3EIC1 // A0A0D3EIC4 // A0A0D3D151 // A0A0D3D1X8 
GO:0043232	C	intracellular non-membrane-bounded organelle	15	317	1040	37767	0.032	0.31	// A0A0D3B9L3 // A0A0D3B9T8 // A0A0D3B9M9 // A0A0D3B9T3 // A0A0D3EI72 // A0A0D3B9L9 // A0A0D3B9T6 // A0A0D3D1Z7 // A0A0D3EIA7 // A0A0D3EIC4 // A0A0D3D1M2 // A0A0D3BA14 // A0A0D3EI90 // A0A0D3D138 // A0A0D3BA12 
GO:0043228	C	non-membrane-bounded organelle	15	317	1040	37767	0.032	0.31	// A0A0D3B9L3 // A0A0D3B9T8 // A0A0D3B9M9 // A0A0D3B9T3 // A0A0D3EI72 // A0A0D3B9L9 // A0A0D3B9T6 // A0A0D3D1Z7 // A0A0D3EIA7 // A0A0D3EIC4 // A0A0D3D1M2 // A0A0D3BA14 // A0A0D3EI90 // A0A0D3D138 // A0A0D3BA12 
GO:0005840	C	ribosome	9	317	524	37767	0.036	0.33	// A0A0D3B9L3 // A0A0D3B9T8 // A0A0D3B9M9 // A0A0D3D1M2 // A0A0D3B9T6 // A0A0D3EIA7 // A0A0D3D1Z7 // A0A0D3BA14 // A0A0D3EI90 
GO:0043234	C	protein complex	19	317	1443	37767	0.038	0.33	// A0A0D3BA40 // A0A0D3B9P5 // A0A0D3BA47 // A0A0D3BA44 // A0A0D3D1B1 // A0A0D3B9T3 // A0A0D3D1Q5 // A0A0D3D1Q9 // A0A0D3B9N9 // A0A0D3EIB3 // A0A0D3D1H7 // A0A0D3EIB7 // A0A0D3D1S2 // A0A0D3EIC4 // A0A0D3D170 // A0A0D3EI72 // A0A0D3EI91 // A0A0D3B9S1 // A0A0D3BA12 
GO:0044446	C	intracellular organelle part	30	317	2561	37767	0.043	0.34	// A0A0D3EID7 // A0A0D3BA40 // A0A0D3EID2 // A0A0D3D1M1 // A0A0D3EID5 // A0A0D3EIB3 // A0A0D3EIB7 // A0A0D3B9S8 // A0A0D3EI72 // A0A0D3B9S1 // A0A0D3B9U0 // A0A0D3D1Y5 // A0A0D3D148 // A0A0D3BA14 // A0A0D3EI91 // A0A0D3D164 // A0A0D3BA12 // A0A0D3EIE5 // A0A0D3EIG9 // A0A0D3D1Q5 // A0A0D3B9N9 // A0A0D3EIC1 // A0A0D3EIC4 // A0A0D3B9P5 // A0A0D3D1D8 // A0A0D3D1B1 // A0A0D3B9T3 // A0A0D3D1B9 // A0A0D3D138 // A0A0D3D1Z0 
